date,tweet,hashtags
2020-10-08,A3: Wisconsin’s Brown County @DHSWI also developed videos in Spanish to explain different aspects of COVID-19. This video describes the steps of the drive-up &amp; walk-up COVID-19 testing process and to promote testing. https://t.co/7mBynOYP8S  #HealthyLatinos,['healthylatinos']
2020-10-08,"A3: Wisconsin’s Brown County @DHSWI and members of their community used social media to decrease stigma around #COVID19 testing, contact tracing, and isolation outside the home. #HealthyLatinos","['covid19', 'healthylatinos']"
2020-10-08,A3: The @RichmondCity_HD also worked to provide housing and culturally appropriate food boxes to community members who were facing housing and food insecurity due to #COVID19. #HealthyLatinos,"['covid19', 'healthylatinos']"
2020-10-08,A3: The @RichmondCity_HD hired community health workers from the affected community to provide culturally responsive and linguistically appropriate #COVID19 public health services. #HealthyLatinos,"['covid19', 'healthylatinos']"
2020-10-08,A3: The @growershipper Association of Central California developed guidance for #COVID19 prevention for farmworkers and partnered with local hospitals to provide onsite COVID-19 preventive training. https://t.co/jUuZGQ1VIT. #HealthyLatinos,"['covid19', 'healthylatinos']"
2020-10-08,A3: The @CAPublicHealth: Housing for the Harvest Program also helps positive or exposed workers protect their loved ones and coworkers by giving them a space to self-isolate https://t.co/DFlVrb1XVl #HealthyLatinos,['healthylatinos']
2020-10-08,A3: The @CAPublicHealth: Housing for the Harvest Program offers temporary hotel housing to agricultural workers who need to isolate due to #COVID19. https://t.co/DFlVrb1XVl. #HealthyLatinos,"['covid19', 'healthylatinos']"
2020-10-08,"A2: Many people, including Hispanic or Latino people, may not have enough money to buy all the personal protective equipment they need. They might not have access to #COVID19 health services due to lack of insurance. #HealthyLatinos","['covid19', 'healthylatinos']"
2020-10-08,"A2: Some health conditions like asthma, obesity, and diabetes are more common in Hispanic or Latino people compared to others. These conditions, and others, make it more likely that someone who gets #COVID19 will get very sick. #HealthyLatinos","['covid19', 'healthylatinos']"
2020-10-08,A2: One reason that Hispanic or Latino people are getting #COVID19 more often is because many work in a job or live with someone who works in a job where they are more likely to be exposed to the virus. #HealthyLatinos,"['covid19', 'healthylatinos']"
2020-10-08,"Handwashing, along with wearing a mask and staying 6 feet from others, are key to slow the spread of #COVID19. Despite this, a new study finds that 1 out of 4 people don’t wash hands after coughing, sneezing, or blowing their noses. Learn more: https://t.co/B8A3zEFDbm. https://t.co/o85WvL7m33",['covid19']
2020-10-08,"If you’re planning to stay with friends or family outside of your household to evacuate from Hurricane #Delta, talk with them about how you all can best protect yourselves from #COVID19. Find more safety tips here: https://t.co/FEQejNvKei. https://t.co/onXUxAJy4K","['delta', 'covid19']"
2020-10-07,"In the past week, there were over 300,000 new #COVID19 cases reported, with 7 states reporting more than 10,000 new cases each. Help slow the spread. Wear a mask. Stay 6 feet apart. Wash your hands. See more data: https://t.co/1nMYQAjpSq. https://t.co/g0gdtTnUeq",['covid19']
2020-10-07,"During the pandemic, friends &amp; loved ones may be at risk of harm, especially when spending more time at home.
Here's how to be a great listener when they need you. 
See other resources that could help at #HowRightNow: https://t.co/9iUPk5VzYf.
(supported by @CDCFound) https://t.co/x2CkXsjXjc",['howrightnow']
2020-10-07,"Attend the next CDC COVID-19 Partner Update call, Monday, Oct. 19, at 3pm ET via Zoom. 
Topic: Campus Guidebook – Slow the Spread at US Colleges and Universities.
Register: https://t.co/TM1MgKvCG9.
#health #college https://t.co/9Tkh9AUAjW","['health', 'college']"
2020-10-07,In the path of #HurricaneDelta? Learn your community's evacuation routes and location of emergency shelters. They may be different this year due to #COVID19. https://t.co/fdkY8dTGZe #Delta https://t.co/3OTegZe5Kv,"['hurricanedelta', 'covid19', 'delta']"
2020-10-07,"This #HispanicHeritageMonth, join us, @MinorityHealth, @OMH_espanol, and @FDAHealthEquity on Oct. 8 at 2 pm ET as we discuss the challenges, resources, programs and recommendations for Latinos amid #COVID19. Join the conversation using hashtag #HealthyLatinos. https://t.co/poOy3Ue2HX","['hispanicheritagemonth', 'covid19', 'healthylatinos']"
2020-10-07,"Today, join CDC's Q&amp;A from 12 pm to 2 pm ET to ask your questions about the importance of getting your #fluvaccine during the COVID-19 pandemic.

Visit CDC’s Instagram Story here: https://t.co/QV6qLVJhcG. https://t.co/MR2B3p5dxl",['fluvaccine']
2020-10-06,"#DYK Hispanics are one of the groups hardest hit by #COVID19? Let’s chat about this and learn about resources, programs, recommendations and more with @MinorityHealth, @OMH_espanol, CDC and @FDAHealthEquity on Oct. 8 at 2 pm ET. Use hashtag #HealthyLatinos to participate. https://t.co/CSXjzsmTBv","['dyk', 'covid19', 'healthylatinos']"
2020-10-06,"A new @CDCMMWR finds #COVID19 cases in Arizona went down after multiple prevention and control measures were put in place, including requiring masks and limiting gatherings. Learn more: https://t.co/FQe1RdmmAV. https://t.co/d43mATRmEk",['covid19']
2020-10-06,"CDC’s recommendations remain the same: People can protect themselves from #COVID19 by staying at least 6 feet away from others, wearing a mask that covers their nose &amp; mouth, washing hands frequently, cleaning touched surfaces often, and staying home when sick.",['covid19']
2020-10-06,"Close contact remains common way #COVID19 is spread. Some reports show situations of infection from more than 6 ft away. In these cases, transmission occurred in poorly ventilated, enclosed spaces w. activities involving heavy breathing (singing/exercise.) https://t.co/jaqhBO2BrY",['covid19']
2020-10-06,"CDC updates #COVID19 guidance, incl. information about potential for airborne spread. Based on current science, CDC believes people are more likely to become infected with COVID-19 the longer and closer they are to a person with COVID-19.  Full statement: https://t.co/JgNse3SuFd https://t.co/AMXayoT4Kx",['covid19']
2020-10-05,"Join @MinorityHealth, @OMH_espanol, CDC and @FDAHealthEquity on Oct. 8 at 2 pm ET for a bilingual Twitter chat about healthy behaviors and resources for Hispanics/Latinos including the #flu vaccine and #clinicaltrials in light of #COVID19. Use #HealthyLatinos to participate. https://t.co/MVYombsAza","['flu', 'clinicaltrials', 'covid19', 'healthylatinos']"
2020-10-05,"Thank you, essential workers! Your work keeps our communities going but may put you at higher risk of being exposed to #flu or #COVID19 if your job requires frequent public interaction. Protect yourself &amp; your community from flu: get a flu vaccine. https://t.co/aB80rv5iaj https://t.co/5x4QyozP69","['flu', 'covid19']"
2020-10-05,A new @CDCMMWR finds relatives who stayed in the same house at a family gathering developed #COVID19. The outbreak was likely sparked by a 13-year-old exposed to someone with COVID-19 before the gathering. Learn more: https://t.co/ikjagzopun. https://t.co/HNuhBo7iCu,['covid19']
2020-10-05,"Attend today’s CDC COVID-19 Partner Update Call, Mon, Oct 5, at 3pm ET via Zoom. 
Topic: Wear It, Don’t Share It – The Art and Science of Cloth Masks.
Register: https://t.co/9D9ZmoDeCT. #COVID19 #health https://t.co/68cfINqyCy","['covid19', 'health']"
2020-10-05,"The latest CDC #COVIDView report shows that weekly hospitalization rates declined for all adult age groups in August and September. However, weekly rates for pediatric age groups remained steady during the same period: https://t.co/zP4VYlo0Pb. https://t.co/Fu30uWQbQq",['covidview']
2020-10-04,#PublicHealth professionals can help promote #HealthEquity by building relationships with organizations that work with racial and ethnic minority groups. Learn how sharing information and collaborating with partners can help slow the spread of #COVID19: https://t.co/fAZAAzOjSR. https://t.co/epGIDlWIIb,"['publichealth', 'healthequity', 'covid19']"
2020-10-03,#DYK? Your mask should cover your nose AND mouth to help protect others and slow the spread of #COVID19. Learn how to wear your mask correctly. https://t.co/l3eipKjvjF #WearAMask https://t.co/TRmUWcDgKJ,"['dyk', 'covid19', 'wearamask']"
2020-10-02,"A new CDC study finds that, in 46 US sites, less than 10% of blood samples had evidence of previous infection with the virus that causes #COVID19. Take steps to slow the spread. Wear a mask, wash your hands, and stay 6 feet apart. Learn more here: https://t.co/cQjF6l4XCe",['covid19']
2020-10-02,"#DYK? Blood samples are tested to determine if someone may have had #COVID19, even if they didn’t have symptoms. Learn more about how CDC is working with commercial labs to see how many Americans have had COVID-19. https://t.co/xR3HeZaCmf https://t.co/OD9fGkv27I","['dyk', 'covid19']"
2020-10-02,"The latest CDC #COVIDView report shows the percentage of people testing positive for #COVID19 is decreasing nationally. However, three regions (Central, Mountain, and Pacific Northwest) saw increases in this percentage: https://t.co/zP4VYl6pqB. https://t.co/bNhxN3lJyV","['covidview', 'covid19']"
2020-10-02,College administrators: Use CDC’s new monitoring and evaluation tools to see how your #COVID19 prevention and control strategies are working. Evaluation results can help you adjust your strategies to reduce the spread of COVID-19. Learn more: https://t.co/IqbGKN0sEE. https://t.co/1CUMgOCWRo,['covid19']
2020-10-02,"As of September 28, national forecasts predict from 2,700 to 8,600 new #COVID19 deaths will be reported during the week ending October 24. These forecasts predict 219,000 to 232,000 total COVID-19 deaths in the US by October 24. More: https://t.co/Ft6cglTbrn. https://t.co/XgPcJixeaX",['covid19']
2020-10-02,A new @CDCMMWR finds that adults who had #COVID19 can develop a condition similar to multisystem inflammatory syndrome in children and have severe outcomes including requiring intensive care. Learn more: https://t.co/dU1tS85Sj3. https://t.co/RitCzJsLTL,['covid19']
2020-10-01,#Parent: Keep your #child healthy by bringing them for their routine well-child and #vaccine visits. These visits continue to be important during the #COVID19 pandemic. Learn more: https://t.co/hNMEaojIDd. https://t.co/3iaxEMS8ES,"['parent', 'child', 'vaccine', 'covid19']"
2020-10-01,School administrators: Use CDC’s new monitoring and evaluation tools to see how your #COVID19 prevention and control strategies are working. Evaluation results can help you adjust your strategies to reduce the spread of COVID-19. Learn more: https://t.co/b8v77njalL. https://t.co/VOfYgp5kMN,['covid19']
2020-10-01,"A new @CDCMMWR report offers a snapshot of the partnership between CDC and state, tribal, local, and territorial health agencies in the first 6 months of the pandemic to better understand #COVID19 and inform guidance to prevent its spread. https://t.co/vOZBs9CAkT https://t.co/MGByPPgUjF",['covid19']
2020-09-30,"Increases in #COVID19 vary by urbanization. Over the last 7 days, the COVID-19 case rates in rural counties were 20 per 100,000 people compared to 10 per 100,000 people, in large metro counties. Learn more about COVID-19 trends in your area: https://t.co/0Y3wOlTysj https://t.co/MVy6xotU98",['covid19']
2020-09-30,"As of September 27, #COVID19 cases were trending upward in 26 states, especially in the West and central parts of the country. In the last week, 6 states reported more than 10,000 new cases. Wear a mask. Wash your hands. Stay 6 feet from others. More: https://t.co/1nMYQAjpSq https://t.co/QiEmt2vj4d",['covid19']
2020-09-30,"Join the next CDC COVID-19 Partner Update Call, Monday, Oct. 5, at 3pm ET via Zoom. Topic: Wear It, Don’t Share It – The Art and Science of Cloth Masks.
Register: https://t.co/9D9ZmoDeCT.
#COVID19 #sciencenews #health https://t.co/3rS84FcLCX","['covid19', 'sciencenews', 'health']"
2020-09-30,"#DYK? Cloth masks should be washed after each use. Masks, when combined with other every day steps like washing your hands often and staying 6 ft apart, help slow the spread of #COVID19. Learn how to wash your mask properly: https://t.co/duj5ntAcDV. #WearAMask https://t.co/iMwR46Bh2B","['dyk', 'covid19', 'wearamask']"
2020-09-30,The federal government’s national framework for #vectorbornedisease outlines a plan for prevention and control. See the goals &amp; priorities stakeholders will work toward to create a nation where vector-borne disease no longer threatens #publichealth: https://t.co/qZ3xH8ICAI. https://t.co/5wSCcoN8DP,"['vectorbornedisease', 'publichealth']"
2020-09-29,"A new @CDCMMWR details rapid spread of #COVID19 at a university shortly after opening. Many of the cases were linked to residence halls, fraternities/sororities, off-campus apartments, &amp; athletic teams. Learn more: https://t.co/TVDq49frkF. https://t.co/MBz6HMH3Qg",['covid19']
2020-09-29,"New @CDCMMWR shows #COVID19 infections among 18-22 year-olds increased more than 50% from early August to early Sept. Everyone needs to help slow the spread of COVID-19. Wear a mask, stay 6 feet from others, wash hands often, &amp; stay home when sick. https://t.co/OLCkD1v23I https://t.co/hu7R5QFlpb",['covid19']
2020-09-28,"Catching a flight? Keep these key times in mind for when to stay 6 feet apart from others at the airport. Remember to take other steps too, such as wearing a mask throughout your trip and washing your hands often. Learn more: https://t.co/tUTWHJ7JHr. https://t.co/gbrgeQsUtl",[]
2020-09-28,A new @CDCMMWR shows rates of #COVID19 among adolescents ages 12–17 were twice that of children ages 5–11. Read the full report: https://t.co/YqeKiQkXhp. https://t.co/zIeQXanopo,['covid19']
2020-09-28,"The latest CDC #COVIDView report shows that adults 65 and older and adults ages 50 – 64 have the highest cumulative #COVID19-associated hospitalization rates, followed by adults ages 18 – 49, children ages 0 – 4, and children ages 5 – 17: https://t.co/DmfPOAPMjW. https://t.co/vZn7droqu7","['covidview', 'covid19']"
2020-09-27,"#WearAMask in public to help slow the spread of COVID-19, but be sure to wear it the right way. Position your mask so that it fully covers your nose and mouth. If you’re not wearing your mask properly, #COVID19 particles can spread. 

Learn more: https://t.co/iOQv5OMdKA. https://t.co/Y0EBFhoGID","['wearamask', 'covid19']"
2020-09-27,"Holidays are an essential part of #faith for millions of Americans. If you gather in person, #WearAMask, wash your hands, stay at least 6 feet apart, &amp; bring your own worship materials. https://t.co/MmHlQuEqWc https://t.co/5MdNT0Gmxe","['faith', 'wearamask']"
2020-09-26,"#WearAMask to help slow the spread of #COVID19. When removing your mask, handle only the ear loops or ties, and fold the outside corners together. Be careful not to touch your eyes, nose, or mouth, and wash your hands after removing.  

Learn more: https://t.co/iOQv5OMdKA. https://t.co/AZ9HL5F6By","['wearamask', 'covid19']"
2020-09-25,"As of September 21, national forecasts predict 3,400 to 7,400 new #COVID19 deaths will be reported during the week ending October 17. These forecasts predict 214,000 to 226,000 total COVID-19 deaths in the US by October 17. More: https://t.co/Ft6cgmaMPX https://t.co/ODHv6Z4h5p",['covid19']
2020-09-25,"The latest CDC #COVIDView report shows that the percentage of people testing positive for #COVID19 continued to decline nationally. However, three regions (Central, Mountain, and Pacific Northwest) saw increases in this percentage: https://t.co/zP4VYlo0Pb. https://t.co/KnlcyeuiSD","['covidview', 'covid19']"
2020-09-25,"School administrators: Learn more about the indicators you can use to prepare, plan, and respond to #COVID19. For each indicator, we provide benchmarks for lowest to highest COVID-19 risks for school operations. Learn more: https://t.co/Wytp7O8Wgx. https://t.co/JVHTadrccQ",['covid19']
2020-09-25,"#Parent: Think your child may have #COVID19? Keep your child home and call your child’s healthcare provider. If you think your child needs emergency care, call 911 or go to the ER immediately. Learn more: https://t.co/sB0kheLLUa. https://t.co/MkqwDW54Gt","['parent', 'covid19']"
2020-09-25,"Help meet the physical, spiritual, and mental health needs of your community by working together. Connecting people with goods and services, such as food or shelter, is one way community and faith-based orgs can promote #HealthEquity during #COVID19. More: https://t.co/rnR7s1xKPp https://t.co/s0PSVfuR4Y","['healthequity', 'covid19']"
2020-09-24,"Avoid food poisoning when getting takeout. Check restaurant inspection scores, pick up food quickly so it stays at a safe temperature, &amp; refrigerate leftovers promptly. Wear a mask when picking up to protect yourself &amp; workers from #COVID19. Learn more: https://t.co/wNLamW0AQA. https://t.co/aKKEVxtEP5",['covid19']
2020-09-24,"New @CDCMMWR shows 100,570 #COVID19 cases, with 641 deaths, among healthcare personnel from Feb 12-July 16. In 6 states, most worked in nursing &amp; residential care facilities, and nurses were the most commonly reported job type.
https://t.co/86DC1uz4ye https://t.co/7JogA8MjXt",['covid19']
2020-09-24,"New @CDCMMWR finds that people living in areas of Utah with lower average incomes, high unemployment rates, and other challenges were three times more likely to get #COVID19 than those living in less disadvantaged areas. Learn more: https://t.co/2Nf3WXOgwz. https://t.co/Au9dyE01Mp",['covid19']
2020-09-24,"While #flu and #COVID19 have many symptoms in common, change in taste or smell or loss of taste or smell are symptoms only associated with COVID-19. Learn more about the differences between flu and COVID-19 here: https://t.co/BX2qPbOYpu. https://t.co/s4tW6DEMHc","['flu', 'covid19']"
2020-09-23,"#COVID19 cases have increased in recent weeks. 22 states and territories reported that cases are trending upward. Take steps to slow the spread. Wear a mask, stay 6 feet from others &amp; wash your hands. Learn more. https://t.co/CEcelDa6Hb https://t.co/YqkbBZLuxx",['covid19']
2020-09-23,"From June to August, adults in their 20s had highest rate of #COVID19 infections, accounting for 1 of every 5 cases. New @CDCMMWR shows why young adults should take steps to slow the spread, such as wearing masks &amp; avoiding in-person gatherings. More: https://t.co/63C8mlba6O. https://t.co/LjGQW689zH",['covid19']
2020-09-23,"Providers: If you missed CDC’s webinar on #COVID19 associated VTE risks and considerations last week, you can still watch the recorded discussion here: https://t.co/9IqmVH5CFs. #BloodDisorders https://t.co/4GJqVQ3W8S","['covid19', 'blooddisorders']"
2020-09-23,#Parent: Your child may be more likely to get severely ill from #COVID19 if they are younger than 1 or have certain medical conditions. Talk to your child’s healthcare provider about your child’s risk and how to keep your child healthy. Learn more: https://t.co/sB0kheLLUa. https://t.co/oM2bKy479R,"['parent', 'covid19']"
2020-09-23,"#DYK? The Coronavirus Self-Checker can be used by parents, caregivers, and adolescents to help decide when to seek testing or medical care for #COVID19. Learn more: https://t.co/25nXiRzAWb. https://t.co/CKnTXVsNyc","['dyk', 'covid19']"
2020-09-22,#HCPs and staff can support #HealthEquity by showing respect for all cultures and providing culturally appropriate care. Learn more about promoting health equity in healthcare during #COVID19: https://t.co/MKlWoS7xUC. https://t.co/HNYp0a9o45,"['hcps', 'healthequity', 'covid19']"
2020-09-22,"Health Departments: Check out CDC’s guidance, communication resources and training for contact tracing to adapt to your area’s needs: https://t.co/ZZHnjXwyDX. #SlowTheSpread #COVID19 https://t.co/guNN6Gyky5","['slowthespread', 'covid19']"
2020-09-22,"Contact tracing helps protect you, your family, and your community from #COVID19. Find out more: https://t.co/9ZN2zYTaud.",['covid19']
2020-09-22,"New @CDCMMWR: Contact tracing in 2 NC counties finds many people with #COVID19 didn’t report contacts, and many contacts reported couldn’t be reached. In one county, a third of people didn’t report contacts &amp; half the contacts reported couldn’t be reached: https://t.co/tUQfUdZenX https://t.co/rYSslIziFM",['covid19']
2020-09-22,"Protect yourself, your family, and your community this fall and winter. Be sure to #MaskUp, #LatherUp your hands, and roll your #SleeveUp for a flu vaccine to prevent flu. 
#FightFlu
Learn more about the benefits of flu vaccination: https://t.co/aB80ruNGLJ. https://t.co/YLkPZVgV6l","['maskup', 'latherup', 'sleeveup', 'fightflu']"
2020-09-21,"Know when to delay your travel to #SlowTheSpread of #COVID19. Check these common situations, and talk to your healthcare provider if you are unsure whether any of these apply to you or your travel companions. https://t.co/qikq42aNWl https://t.co/SvepZEQGMP","['slowthespread', 'covid19']"
2020-09-21,"Continue to use preventive actions, like washing your hands and wearing a mask, while you clean up or when returning home after Hurricane #Sally. https://t.co/UovXYKhRYZ #COVID19 https://t.co/CLkoMKQpGf","['sally', 'covid19']"
2020-09-21,"The latest CDC #COVIDView report shows the percentage of people testing positive for #COVID19 and of medical visits for symptoms similar to #COVID19 are decreasing or remaining stable nationally, although there has been some regional variation: https://t.co/zP4VYlo0Pb. https://t.co/VpB4OKrdEp","['covidview', 'covid19', 'covid19']"
2020-09-21,"#PublicHealth Workers: Is it difficult to stay on top of the latest #COVID19 research? CDC has launched the “COVID-19 Science Update,” a series of summaries of new COVID-19 studies on many topics. Access the summaries here: https://t.co/jCs6fCR0HA. https://t.co/NfjFgMhLGj","['publichealth', 'covid19']"
2020-09-21,"Are you hosting a #flu vaccination clinic? 

Use this CDC guidance to assist with planning during the #COVID19 pandemic: https://t.co/SOkMkZyEzQ. #FightFlu https://t.co/8tWfMdzqHY","['flu', 'covid19', 'fightflu']"
2020-09-20,"Wondering if you should delay your trip? Postpone travel if you are sick, recently tested positive for #COVID19, had close contact with a person with COVID-19 in the past 14 days, or are waiting for viral test results. Learn more: https://t.co/qikq42aNWl. #SlowTheSpread https://t.co/6Ae2WMAMS3","['covid19', 'slowthespread']"
2020-09-19,"Anyone can get an infection, and almost any infection, including #COVID19, can lead to #sepsis.  Educate yourself and your family by downloading and sharing our newly-updated patient fact sheet: https://t.co/TV9jeTe0oI. #SAM2020 https://t.co/gQd0wSTKEO","['covid19', 'sepsis', 'sam2020']"
2020-09-19,"In a community setting, remember the 3 W’s: Wash your hands. Watch your distance (stay 6 feet apart). #WearAMask. These habits can help you protect yourself and others from spreading #COVID19. Learn more: https://t.co/DmfPOB7nbu. https://t.co/IOx82JcfqF","['wearamask', 'covid19']"
2020-09-18,"The latest CDC #COVIDView report shows that, since the beginning of August, weekly hospitalization rates for all adult age groups have declined. Hospitalization rates among children have remained steady during the same period. Learn more: https://t.co/zP4VYlo0Pb. https://t.co/9b53WoAttq",['covidview']
2020-09-18,"To slow the spread of #COVID19, CDC recommends that people wear masks in public settings when around people not living in their household, especially when other social distancing measures are difficult to maintain. Learn more: https://t.co/iOQv5OMdKA. https://t.co/Pscxipy4tC",['covid19']
2020-09-18,"Take steps to slow the spread and protect yourself:
•Wear a mask consistently and correctly
•Avoid large gatherings
•Wash hands often
•Stay 6 feet apart from people who don’t live with you
•Continue to seek prenatal care",[]
2020-09-18,"Among pregnant women hospitalized for treatment of #COVID19, 3 in 10 required intensive care and one pregnant woman died from COVID-19, a new report of 105 pregnant women in @CDCMMWR finds. Find out more: https://t.co/8Id3LcWdG8. https://t.co/6Oxx9LUNUq",['covid19']
2020-09-18,"School administrators: Learn more about the indicators you can use to prepare, plan, and respond to #COVID19. For each indicator, we provide benchmarks for lowest to highest COVID-19 risks for school operations. Learn more: https://t.co/Wytp7O8Wgx. https://t.co/yoLAY3YpwY",['covid19']
2020-09-18,Use the Coronavirus Self-Checker to help decide when to seek testing or medical care for #COVID19. Learn more: https://t.co/25nXiRzAWb. https://t.co/ZzEtuVlQZV,['covid19']
2020-09-18,"As of September 14, national forecasts predict 3,000 to 7,100 new #COVID19 deaths will be reported during the week ending October 10. These forecasts predict 207,000 to 218,000 total COVID-19 deaths in the US by October 10. More: https://t.co/Ft6cgmaMPX. https://t.co/J0PGPLPy4x",['covid19']
2020-09-18,"Communities of faith: Are you gathering for a holiday? Help protect your community from #COVID19. #WearAMask, wash your hands, and stay at least 6 feet apart. Also, bring your own food, keep your group small, and meet outdoors if possible. 
https://t.co/MmHlQuEqWc https://t.co/6Skohih4m4","['covid19', 'wearamask']"
2020-09-17,"Heart conditions like myocarditis are associated with some cases of #COVID19. Severe cardiac damage is rare but has occurred, even in young, healthy people. CDC is working to understand how COVID-19 affects the heart and other organs. Learn more here: https://t.co/SkF0itzwhU. https://t.co/G3BPbSgabK",['covid19']
2020-09-17,.@CDCMMWR finds steps that help slow the spread of #COVID19 may also reduce #flu if widely practiced. Report emphasizes flu vaccination remains the best protection against flu. Getting a flu vaccine is more important than ever during the #COVID19 pandemic. https://t.co/5P09xcoaTj https://t.co/2xM6Fxx8Pu,"['covid19', 'flu', 'covid19']"
2020-09-17,"New @CDCMMWR finds odds of #COVID19 outbreaks in West Virginia nursing homes are 17x higher in low quality than in high quality nursing homes, as rated by @CMSGov. Health depts can use CMS ratings to identify nursing homes at higher risk for COVID-19. https://t.co/he3qBYrUFa https://t.co/u8S6ArTvH3",['covid19']
2020-09-17,A new @CDCMMWR examines #COVID19 in 2 skilled nursing facilities &amp; shows how researchers used genome sequencing to determine the virus was likely spreading in each facility. Steps like repeated testing of residents &amp; workers can help slow the spread. More: https://t.co/R3qD3stY0d https://t.co/0AzH6wsOPu,['covid19']
2020-09-17,#HCPs: Attend today’s COCA call on Testing and Treatment of 2020-2021 Seasonal Influenza During the COVID-19 Pandemic at 2pm ET. Learn more: https://t.co/FXPpeY4UGX. #COVID19 https://t.co/DcPZirWLU0,"['hcps', 'covid19']"
2020-09-16,"#COVID19 cases declined in most states in the last 7 days, but COVID-19 is widespread in many areas, particularly in the upper Great Plains, Midwest, and South. Six states reported over 10,000 new cases in the last week. See more data: https://t.co/CEcelDa6Hb. https://t.co/564xEJy0BO",['covid19']
2020-09-16,"#HCPs: Attend the next COCA call, Thursday, Sept. 17, at 2pm ET via Zoom. Topic: Testing and Treatment of 2020-2021 Seasonal Influenza During the COVID-19 Pandemic. Learn more: https://t.co/FXPpeY4UGX. #COVID19 https://t.co/q2tisua12T","['hcps', 'covid19']"
2020-09-16,#Teachers and other essential workers: Your work keeps our communities going but may put you at higher risk of being exposed to #flu or #COVID19. #Fluvaccine can help protect you from flu this season. More: https://t.co/LIowhQGlTS. https://t.co/1yoLRqppTY,"['teachers', 'flu', 'covid19', 'fluvaccine']"
2020-09-16,"Take steps to slow the spread and protect yourself:
•Wear a mask consistently and correctly
•Avoid large gatherings
•Wash hands often
•Stay 6 feet apart from people who don’t live with you
•Continue to seek prenatal care",[]
2020-09-16,".@CDCMMWR report looking at almost 600 hospitalized pregnant women with #COVID19 found that pregnant women can have severe illness and poor birth outcomes, such as the mother requiring intensive care, pregnancy loss, and preterm birth. Learn more: https://t.co/g7WsFWJdDs. https://t.co/Ve0dnGNTDM",['covid19']
2020-09-16,Don’t forget to join us tomorrow at 2 p.m. ET for our webinar on #COVID19 associated VTE risks and considerations. It’s not too late to pre-register: https://t.co/GUDbPY0X9d. https://t.co/QJ1CmdgGNB,['covid19']
2020-09-16,"#WearAMask to help slow the spread of #COVID19. When removing your mask, handle only the ear loops or ties, and fold the outside corners together. Be careful not to touch your eyes, nose, or mouth, and wash your hands after removing.  

Learn more: https://t.co/iOQv5OMdKA. https://t.co/JnHl4X5llu","['wearamask', 'covid19']"
