date,tweet,hashtags
2020-10-08,The theatre company says staff have spent months consulting with artists' associations and a team of medical experts to find ways to offer theatrical experiences within the constraints of COVID-19 safety precautions. https://t.co/bqpCmSyM17,[]
2020-10-08,"""Everyone should feel safe when visiting a hospital or physician's office."" https://t.co/CUUO5umC2X",[]
2020-10-08,Toronto rapper Tory Lanez has been charged in Los Angeles in the shooting of Megan Thee Stallion. https://t.co/ZtqENbHtnb,[]
2020-10-08,"Alberta reported 364 new cases of COVID-19, the highest new-case count ever in that province and two new deaths. https://t.co/Oxca8mYfrY",[]
2020-10-08,"The Earthshot Prize will award five one-million-pound ($1.7-million Cdn) prizes each year for the next 10 years under the categories of protecting and restoring nature, cleaner air, reviving oceans, waste-reduction and climate change. https://t.co/MHQLmIjSXJ",[]
2020-10-08,Ontario and the World Health Organization report single-day record for new COVID-19 cases. https://t.co/9QyYauNSC7,[]
2020-10-08,"Nearly seven in 10 Canadian military college students have witnessed or experienced ""unwanted sexualized behaviours"" in the past year, according to new research from Statistics Canada. https://t.co/XgHDBjQJke @Murray_Brewster",[]
2020-10-08,"The Hockey Diversity Alliance says it doesn't believe the NHL is committed to addressing barriers to inclusion for Black people, Indigenous people and people of colour. https://t.co/RJOk13lgm5",[]
2020-10-08,"The pandemic is pushing more and more Canadians online to work and shop, demonstrating the need for better laws on data use and privacy, says Privacy Commissioner Daniel Therrien. https://t.co/deIt4CXyAf @cattunneycbc",[]
2020-10-08,Ottawa has lifted COVID-19 cross-border travel restrictions for a wider range of family members. https://t.co/9QyYauNSC7,[]
2020-10-08,The governments of Ontario and Canada will announce details of their plan to each spend $295 million to help Ford upgrade its assembly plant in Oakville to start making electric vehicles. https://t.co/0T4wbGpkh0,[]
2020-10-08,"Prime Minister Justin Trudeau says his government is bracing for potential ""disruptions"" if the U.S. election results are not clear. 
""We need to be ready for any outcomes,"" he said.  https://t.co/XhfTkOX5ay @OttawaReporter",[]
2020-10-08,"Canada has learned a brutal lesson in modern geopolitics: when the globe's superpowers clash, we risk getting sideswiped.
That makes U.S. election rhetoric on China relevant on multiple fronts. https://t.co/k0xja5ecnk @Alex_Panetta",[]
2020-10-08,"Six people plotted to kidnap Michigan Democratic Gov. Gretchen Whitmer at her vacation home, according to a criminal complaint unsealed in U.S. federal court. https://t.co/sUgqbjPwFV",[]
2020-10-08,A new study suggests that nitrous oxide — a gas that is 300 times more harmful to the climate than carbon dioxide — is steadily increasing in the atmosphere. https://t.co/PF5jBL0ETp @NebulousNikki,[]
2020-10-08,Less than a third of Canadians appointed to the Order of Canada last year were women — a figure that represents the widest gender imbalance in years. https://t.co/ZNdLmRhhsd @OttawaReporter,[]
2020-10-08,"Conspiracy groups such as QAnon act ""like a parasite"" by exploiting social media algorithms that favour popularity over truth, say communications experts.  https://t.co/jWhNVyvELp @BenjaminKBlum",[]
2020-10-08,"Netflix announced that its standard monthly plan is going up by $1 to $14.99, and the premium by $2 to $18.99. The price of its basic plan remains unchanged. https://t.co/O3tkAvrDzN",[]
2020-10-08,#Analysis: The Liberals' last major attempt to eradicate tax loopholes went badly for them. https://t.co/Ckl6uAICoI @AaronWherry,['analysis']
2020-10-08,"Joyce Echaquan's death should serve as a reminder to every health-care worker that they need to address systemic racism in their day-to-day practices, says a family physician in Quebec. https://t.co/t8JsgRFHYP @JuliaBPage",[]
2020-10-08,"""I'm not going to do a virtual debate,"" Donald Trump said in a interview with Fox Business. https://t.co/sKInlRl5K1",[]
2020-10-08,"Depending on where you live in Canada, an ""avalanche of information"" is making it harder to navigate conflicting COVID-19 guidelines from different levels of government and public health officials. https://t.co/MBFETmZvsD @adamsmiller",[]
2020-10-08,"The Nobel Prize for literature was awarded to American poet Louise Gluck on Thursday ""for her unmistakable poetic voice that with austere beauty makes individual existence universal."" https://t.co/aiQuZWb2nO",[]
2020-10-08,"Mike Pence defended the Trump administration's approach to the coronavirus outbreak.
Kamala Harris called the effects of the COVID-19 pandemic on the U.S. ""the greatest failure of any presidential administration in the history of our country."" https://t.co/SHZgWCIztf",[]
2020-10-08,"The money brings the total capital funds raised to $3,132,109 and completes the society's fundraising goal to finish major renovations at the Charlottetown animal shelter. https://t.co/UcnBhRqxHl",[]
2020-10-08,Health officials urge Ontarians to celebrate Thanksgiving with only people in their own homes this year amid soaring COVID-19 cases. https://t.co/AxY1EabqCV @LaurenPelley,[]
2020-10-08,P.E.I. is first to pilot the concept that will now be used across Canada. https://t.co/X0U9pnTV3E,[]
2020-10-08,"Public health is asking Montrealers to keep their distance from their older family members, even if they live in the same home. https://t.co/K7jMCk7YJ6",[]
2020-10-08,"Quebec Premier François Legault says it is not easy to make such decisions, but he has had no choice but to take steps to slow the spread of COVID-19. https://t.co/5pbdnKXAye",[]
2020-10-08,The organization has decided to suspend its safe ride program due to COVID-19. https://t.co/X4FGKdt5oK,[]
2020-10-08,The region has seen 18 drug busts that have led to 126 people arrested on charges that they illegally grew cannabis. https://t.co/AurTG0ekoL,[]
2020-10-08,The news came after the vice commandant of the coast guard tested positive for the coronavirus. https://t.co/qC6lMCdSSl,[]
2020-10-08,"$275,000 machine was driven off Abbotsford farm after front gate was taken off its hinges, police say. https://t.co/itRncGkXWj",[]
2020-10-08,"Physical distancing rules during the pandemic increase risk of fraud exposure, watchdog says. https://t.co/dkDqEXsYcP",[]
2020-10-07,"Even with opposing styles and politics, the vice-presidential debate between Mike Pence and Kamala Harris is seen by some as a chance to reset the tone of the campaigns after a chaotic presidential debate. https://t.co/qvLVWcAShe",[]
2020-10-07,Raed Jaser and Chiheb Esseghaier were found guilty in 2015 over a plot to derail a passenger train. https://t.co/iHASgUsCUe,[]
2020-10-07,"Canada's average daily count of new COVID-19 cases topped 2,000 over last 7 days. https://t.co/lOwRV6T27z",[]
2020-10-07,"While five CBC locations across the country are affected, most of the cuts are to positions based in Toronto. https://t.co/gR60N7WOhs",[]
2020-10-07,Battle of the Blades' upcoming season is being put on hold after an unidentified member of the production team tested positive for COVID-19. https://t.co/00MyQom4PU,[]
2020-10-07,"Montreal Canadiens great Guy Lafleur is again battling lung cancer.
Lafleur had lung surgery in November 2019. https://t.co/AXAMTyYNzb",[]
2020-10-07,The number of doctors practising in Alberta has increased this year despite fears of an exodus due to a dispute with the UCP government. https://t.co/tZ8JXoi3FM @DrewPAnderson,[]
2020-10-07,Saskatchewan's highest court has ruled in favour of a nurse who was disciplined after she complained on Facebook about the care her grandfather had received in a long-term care facility. https://t.co/xtGsoVorcS @MeLaura,[]
2020-10-07,"An ecologist is challenging Toronto's long grass and weed bylaw, calling it unconstitutional and outdated. https://t.co/Du359WIgjo @angelinaaking",[]
2020-10-07,"The U.S. Justice Department has unsealed charges against two ISIS militants from Britain, accusing them of carrying out a gruesome campaign of violence against Western hostages. https://t.co/VEBzuvZcE2",[]
2020-10-07,A federal appeals court has rejected U.S. President Donald Trump's effort to block Manhattan's district attorney from obtaining his tax returns for a criminal probe into Trump and his businesses. https://t.co/ZVZJMaZm3i,[]
2020-10-07,"Tonight's U.S. vice-presidential debate will be carried on CBC News Network, CBC Gem, the CBC News app and on our website.
Coverage starts at 7 p.m. ET and the debate starts at 9 p.m. ET. https://t.co/YfwXZaic2R",[]
2020-10-07,"Ontario reported another 583 cases of COVID-19 on Wednesday, and the number of people in Ontario hospitals with confirmed cases continued its steady rise. https://t.co/eRnL2bo8Lf",[]
2020-10-07,"Residents in P.E.I. and New Brunswick have been among the first in Canada to receive flu shots. 
Pharmacies and clinics in much of the rest of the country are still waiting and preparing. https://t.co/UUPRJyPQfW",[]
2020-10-07,A lawyer for the estate of slain billionaire couple Barry and Honey Sherman argued in court Tuesday that unsealing their estate files is a breach of privacy. https://t.co/Uxgu3jJTIW @markgollom,[]
2020-10-07,"Second City alums include Eugene Levy, Catherine O'Hara, Bill Murray, John Candy, Martin Short, Steve Carell, Mike Myers and Tina Fey. https://t.co/OFz8mfCp0Z",[]
2020-10-07,"Canada's defence policy has rested for generations on the assumption of an unshakeable partnership with the U.S.
Yet old alliances suddenly seem less sturdy in the Trump era.
Would a Biden win alleviate that? https://t.co/D2V6B5s7zM @Alex_Panetta",[]
2020-10-07,"The federal government has announced that single-use plastics such as straws, bags and six-pack rings will be subject to a national ban coming into effect next year. https://t.co/mNqYTdcVkE",[]
2020-10-07,"The legal cost of defending Liberal cabinet minister Seamus O'Regan in a small claims court defamation case launched by a veterans advocate has now topped $213,500. https://t.co/pT7E0TiXO6 @Murray_Brewster",[]
2020-10-07,A law passed to counter racism in the court system and diversify juries is facing a challenge today from people who argue the changes undermine the rights of the accused. https://t.co/3dpqak7NwH @CBCOlivia,[]
2020-10-07,Hurricane Delta made landfall in Mexico along the northeastern coast of Yucatan Peninsula as an extremely dangerous Category 2 storm. https://t.co/5mJ5jXO8j0,[]
2020-10-07,"Tonight's showdown between Kamala Harris and Mike Pence will reveal contrasting attitudes to the COVID-19 pandemic. 
It's why Harris has demanded that protective glass be placed between her and Pence. https://t.co/paG6gJCoor @Alex_Panetta",[]
2020-10-07,"The race to secure a vaccine against COVID-19 has pitted country against country, which could undermine efforts to control the virus worldwide. https://t.co/81iscYHVma",[]
2020-10-07,#Analysis: Watching Friday's jobs data for the dreaded K-shaped recovery. https://t.co/4aZizVX2ml @don_pittis,['analysis']
2020-10-07,Alex Trebek announced that the Ottawa Senators selected Tim Stuetzle as the 3rd overall pick of the 2020 NHL draft. https://t.co/q8uRfgEbqv,[]
2020-10-07,French microbiologist Emmanuelle Charpentier and American biochemist Jennifer A. Doudna have won the Nobel Prize in Chemistry for developing a method of genome editing known as CRISPR. https://t.co/Mitdjzs6xj,[]
2020-10-07,The New York Rangers have selected Alexis Lafreniere with the first pick in the NHL's pandemic-delayed draft. https://t.co/iu6DTwpDex,[]
2020-10-07,"There are 1,384 active cases of people infected with COVID-19 in B.C.
https://t.co/R2ug3LLedc",[]
2020-10-07,It's the highest number of new cases reported in a single day in Alberta since April. https://t.co/AXKzGIfTS2,[]
2020-10-07,Victor Titterington died earlier this year and made the Nova Scotia Nature Trust the sole beneficiary of the proceeds of his unique creations.https://t.co/1X4IYK3002,[]
2020-10-07,"The amendments, tabled in the Yukon Legislature, would give the government authority to regulate single-use products and packages. https://t.co/q8lNyMjiGD",[]
2020-10-07,Analyst says the downturn that’s been weighing on the sector since the middle of the decade has impacted the number of students enrolling in oil-and-gas-related studies. https://t.co/YdVuGvzm36,[]
2020-10-07,The McCloskeys were featured speakers at the Republican National Convention following the incident. https://t.co/v0Ki5Q6HB9,[]
2020-10-06,Former Supreme Court of Canada justice Michel Bastarache has been tasked with safeguarding the interests of the institution of the Governor General of Canada while the review is taking place. https://t.co/WXhJoRk98o,[]
2020-10-06,"A military statement released late today says there have been 222 positive cases of the novel coronavirus across the entire Armed Forces, at home and abroad, since the pandemic began. https://t.co/x6v7TjekFH",[]
2020-10-06,The league and the NHL Players' Association announced that they are targeting Jan. 1 for the start of the 2020-21 regular season. https://t.co/AnAFRDZrec,[]
2020-10-06,Markets were higher for most of the day until late in the afternoon when Trump said he has instructed aides to stop negotiating on another round of COVID-19 relief until after the election. https://t.co/Hd8qWDLvPu,[]
2020-10-06,The Throne Speech passes 177 to 152 as Liberals and New Democrats join forces. https://t.co/7McQfRlbKh,[]
2020-10-06,"If the vaccine becomes available in the summer of 2021, the priority group changes. https://t.co/sE9dgh5FLZ",[]
2020-10-06,"The company said it started to enforce the policy Tuesday but cautioned that it ""will take time and will continue in the coming days and weeks."" https://t.co/WkdaVXyilK",[]
2020-10-06,The band's track Dreams has seen a surge in popularity since it was featured in a viral TikTok video. https://t.co/XEcfZARMdZ,[]
2020-10-06,"Ontario is currently seeing a seven-day average of 611 cases per day, up sharply from a seven-day average of fewer than 100 cases per day at the start of August. https://t.co/vic51zX6ri",[]
2020-10-06,"Consumers are now facing a limited selection of in-stock appliances, or record wait times for special orders on some popular appliances. https://t.co/uoj2MBvC7T",[]
2020-10-06,"Raj Grewal left the Liberal caucus in 2018, weeks after the Prime Minister's Office said he was receiving treatment related to a gambling problem. https://t.co/u9ct0Emged",[]
2020-10-06,Chairman of the Joint Chiefs of Staff Gen. Mark Milley is among top U.S. military leaders in quarantine after an official tested positive for COVID-19. https://t.co/mzcn4KI8zu,[]
2020-10-06,BREAKING: Guitarist Eddie Van Halen has died of cancer. He was 65. https://t.co/7Cx32JRdOT,[]
2020-10-06,"""If he used this as an opportunity to communicate with Americans on a sort of more personal basis, it could have, in some ways, a positive impact on his campaign."" — Leonard Steinhorn, American University. https://t.co/zv0ByRPjv9 @markgollom",[]
2020-10-06,"Tasmanian devils were wiped out from the Australian mainland after being hunted by dingoes, and have been confined to their island state.
Their numbers there, though, have dropped since the 1990s. https://t.co/JCz10FOXPf",[]
2020-10-06,Contact tracing efforts are being ramped up in an effort to curb surging transmission rates in some of Canada's COVID-19 hot spots. https://t.co/XVTisawQB7,[]
2020-10-06,Kwakwaka'wakw artist Steve Smith said he is retracting an earlier statement of support for Vancouver fashion designer Chloë Angus and cutting off his professional relationship with Chloë Angus Design. https://t.co/swmEC8aEdN @bethanylindsay,[]
2020-10-06,COVID-19 has many people wondering just how they're going to celebrate Thanksgiving this year. Officials and health experts are weighing in. https://t.co/WwFIdosudr,[]
2020-10-06,"Canada and the U.K. are calling on Armenia and Azerbaijan to cease fighting in the disputed Nagorno-Karabakh region and return to the negotiating table ""without any preconditions."" https://t.co/UrZEnNVHIm @LevonSevunts",[]
2020-10-06,"Prime Minister Justin Trudeau told mourners that John Turner was a ""great Canadian"" who fought tirelessly to protect the environment and to build a more just Canada.. https://t.co/qbgW1Rwtyq @OttawaReporter",[]
2020-10-06,#Opinion: Canada can play role in building solidarity around the equitable global rollout of a COVID-19 vaccine. https://t.co/dCwfxHhALx,['opinion']
2020-10-06,COVID-19 update: Ministers and public health officials address Canadians https://t.co/AgNiYbJtQI,[]
2020-10-06,"Facebook has told the Gaze Seed Company of St. John's, N.L., that its onions are too risqué for advertising on the site. https://t.co/8Nn1rCgUdH",[]
2020-10-06,Deanne Hupfield is growing an online community around her 'How to Powwow Dance' videos on YouTube. https://t.co/nOH19lgyrX @AmyHadleyCBC,[]
2020-10-06,Health Canada regulators today approved another rapid COVID-19 test — the first antigen device to receive the necessary approvals for use in this country. https://t.co/dLeSPlFQpu @JPTasker,[]
2020-10-06,Warner Bros is delaying the release of Dune to October 2021 and The Batman to the spring of 2022. https://t.co/WJN9Y0i3BL,[]
2020-10-06,"""The president has access to the best medical care in the world, along with a helicopter to transport him to the hospital as needed. The rest of us who don't have such ready access to care should continue to worry about COVID.” https://t.co/7v6pQiDEKR",[]
2020-10-06,State funeral for John Turner | CBC News special https://t.co/s4Tczu4XrW,[]
2020-10-06,"Like many Inuit, Peter Irniq's name has evolved and changed over time, as a result of colonization, residential schools and Project Surname.
""So my name for a long period of time since I was born was Peter Ernerk or Erneck or E-3546.” https://t.co/rffPOYIkHK @kbarton_cbc",[]
2020-10-06,"In today's Morning Brief newsletter:
U.S.-Canada trade tensions: How Biden would — and wouldn't — differ from Trump. https://t.co/JExeNe8Z9x",[]
2020-10-06,"The federal government is in the market for another used icebreaker.
Canada's shipbuilding association says ""vessels such as light icebreakers can and should be built in Canada."" https://t.co/Nl8dPgJUUO @Murray_Brewster",[]
2020-10-06,"Quebec has become the sixth province to launch exposure notification app, with Nova Scotia and P.E.I. not far behind. https://t.co/JjqiULL9tL @thomasdaigle",[]
2020-10-06,Experts say you can still celebrate Thanksgiving in person with members of your own household while connecting with others over the internet. https://t.co/TL6R8LRxMF @mle_chung @downtowncbrown,[]
2020-10-06,"Some Americans continue to defy the rules by making side trips when driving through Canada to or from Alaska, despite tough measures introduced in July to put a stop to it. https://t.co/YMX6ckmGMG @sophiaharrisCBC",[]
2020-10-06,COVID-19 tests done in Ontario pharmacies are being sent to a lab in California for processing. https://t.co/YYe39b4aei,[]
2020-10-06,"Donald Trump has had a transformative trade agenda, which has rained tariffs on partners and stalled the WTO.
Joe Biden would come closer to restoring American norms, but he would present challenges for Canada, too. https://t.co/TjLI9oKTsy @Alex_Panetta",[]
2020-10-06,"Try a 'virtual supper' this year, says Ottawa's medical officer of health. https://t.co/J8tlUzicUx",[]
2020-10-06,"The new rules will stay in place as long as the region is at the restricted pandemic response level, Chief Provincial Public Health Officer Dr. Brent Roussin said. https://t.co/rbrlCbfCtA",[]
2020-10-06,"The Supreme Court of the United States will meet with eight justices after the death of Ruth Bader Ginsburg, until a new nominee is confirmed. https://t.co/VZxB6fCDUG",[]
2020-10-06,"British Health Secretary Matt Hancock told Parliament the technical problem had not yet been resolved. ""This incident should never have happened,"" he said. https://t.co/vrxtmo85F2",[]
2020-10-06,"""The large number of cases identified over the weekend in Edmonton is concerning,"" Hinshaw, the province's chief medical officer of health, said at a news conference. https://t.co/ZEOGE0XA5V",[]
2020-10-05,"Canadian officials said Iran stalled for months before sending the plane's ""black box"" data recorders to France for downloading and analysis. https://t.co/ptvlUiW9Eo",[]
2020-10-05,Canadian-Armenian community organizations that had lobbied hard to stop military exports to Turkey also welcomed the announcement. https://t.co/ynriluqVGc,[]
2020-10-05,"Ontario, Manitoba, Saskatchewan, New Brunswick and Newfoundland and Labrador and are already using COVID Alert, which has been downloaded by nearly three million people. https://t.co/2yFlNiwrcL",[]
2020-10-05,"Insiders say the closure could do away with 500 direct jobs, and mean less work for dozens of contract employees. https://t.co/SZN9bwxBHT",[]
2020-10-05,The provincial government admits it still doesn't know the extent or severity of the contamination left behind after Imperial Oil shut down its Regina refinery in 1975. https://t.co/Ng7UMFfgPr,[]
2020-10-05,"There will be a church service at St. Michael's Cathedral Basilica in Toronto that will strictly follow public health protocols, including mask wearing, sanitizing and physical distancing. https://t.co/lKdZg2J2vn",[]
2020-10-05,"In limited circumstances, transmission occurred in poorly ventilated and enclosed spaces. https://t.co/xZHZfKRdEN",[]
2020-10-05,"There have been 18 opioid-related deaths in Nova Scotia so far this year.
Paramedics using naloxone have saved 102 people as of July 31.  https://t.co/MeHYgnjk9F @DavidBurkeCBC",[]
2020-10-05,"An unnamed buyer paid $15.7 million US for the egg-sized, flawless gem. https://t.co/biAE4a67AG @p_evans",[]
2020-10-05,Prime Minister Justin Trudeau promised federal support for contact tracing and COVID-19 testing. https://t.co/3pNTDZMbph,[]
2020-10-05,The program will open Oct. 13 for a three-week window when people can fill out online forms to express interest in bringing their relatives to Canada. https://t.co/cLBuAoPwYs,[]
2020-10-05,The federal government wants former Liberal cabinet minister Ralph Goodale to serve as Canada's next high commissioner to the United Kingdom. https://t.co/tSfbqvjTgP,[]
2020-10-05,U.S. President Donald Trump says he's leaving the hospital Monday evening after a three-day stay to treat symptoms of COVID-19. https://t.co/YFe4MLJ9Dl,[]
2020-10-05,"Canada put health-care workers at risk of contracting COVID-19 because it failed to learn lessons from Severe Acute Respiratory Syndrome in 2003, a new report says. https://t.co/WA6znrQuCp",[]
2020-10-05,"Prairie farmers are skeptical that the movie Percy will accurately portray the story of Percy Schmeiser, a Saskatchewan farmer who he took his fight against Monsanto all the way to the Supreme Court of Canada. https://t.co/a7Qo8549PT @bonnieallenCBC",[]
2020-10-05,Newly elected Green Party Leader Annamie Paul says she's confident she can be an effective party leader while she works to secure a seat in Parliament. https://t.co/6WYbmxWdM5 @OttawaReporter,[]
2020-10-05,The unprecedented figure — an area about three times the size of P.E.I. — is more than double the previous record for the most land burned in a single year in California. https://t.co/9zMonR8f0r,[]
2020-10-05,A five-year-old Canadian girl stuck inside Syria after her family was killed in an airstrike is being allowed to leave the country. https://t.co/157DAjHr51,[]
2020-10-05,White House Press Secretary Kayleigh McEnany is the latest person in U.S. President Donald Trump's orbit to reveal a positive coronavirus test. https://t.co/YFe4MLJ9Dl,[]
2020-10-05,"COVID-19 update: Trudeau, public health officials address Canadians https://t.co/lBs9g6shC4 https://t.co/eyFqJ3X2p3",[]
2020-10-05,"#Analysis: A lot of Jason Kenney's claims about the oil and gas industry are cherry-picked, misleading or wrong. https://t.co/z9LE43xZbG @CBCFletch",['analysis']
2020-10-05,"François Schirm was the Quebec nationalist behind a 1964 robbery of a Montreal gun shop that left two people dead.
While less well known than the October Crisis of 1970, the event reflected the polarizing tactics of the FLQ. https://t.co/9futRgUC6l @francisplourde",[]
2020-10-05,"#Analysis: Even as Alberta and Newfoundland and Labrador suffer, Central Canadian finance and industry are realizing that oil and gas is no longer a path to economic success.
But old habits die hard. https://t.co/PQL2ljIewK @don_pittis",['analysis']
2020-10-05,"For some employers like airlines, negotiating either reduced wages or hours can be one way of retaining employees with specialized training. https://t.co/YRcnb3hiVd @KyleBakx",[]
2020-10-05,"Although public health officials in Ontario and Quebec are urging people to dismantle their social bubbles, those who live alone may be allowed to keep at least one close social contact. https://t.co/E6yzS2eTdt @nicireland_news",[]
2020-10-05,"A five-centimetre needle was found in a woman's spine 16 years after giving birth — which hospital staff failed to report at the time. 
Doctors say it's too dangerous to attempt to remove it. https://t.co/xADYMmASXS @cbcRosa",[]
2020-10-05,"According to Radio-Canada sources, the Quebec government will make masks mandatory in schoolyards for students in Grades 4 to 11, and will also shut down gyms and ban team sports. https://t.co/tkhIxSReZk",[]
2020-10-05,"Prateek Awasthi, the executive director of the Green Party, denied the allegations against him, but said regardless it had become a distraction for the party. https://t.co/8kpbTGm1Jg @AshleyBurkeCBC",[]
2020-10-05,"In today's Morning Brief newsletter: 
• A British-born medical researcher who works at the University of Alberta is among three people who will share this year's Nobel Prize for Medicine.
• Trump breaks isolation to pay drive-by visit to supporters. https://t.co/nMxbapvsAO",[]
2020-10-05,"Despite a late start this year, B.C. tree planters are setting a new annual record for the number of seedlings put into the ground. https://t.co/PE8TkeWHMv @akurjata",[]
2020-10-05,A Thunder Bay school put a lot of work into building the outdoors into their curriculum. The principal says that's paying off during COVID-19. https://t.co/LhvljB5Ask,[]
